,id,name,price,stock,Variations,Category,Brand,Description
289,80,Rude Too Much Drama - 18 Eyeshadow Palette	,1890,,Astral ( Out of stock ), Eye Makeup, RUDE® ,"
	Too much is never enough! That is why we have created the most drama filled palette. A magnificent combination of highly saturated and easy to blend mattes, chromes, and metallics, to perfectly fill your needs from day to night."
290,81,RUDE 2 Minute Exfoliating Peeling Gel Wash-Off Mask,1150,,Astral ( Out of stock ), Skin Care, RUDE® ,"
	Too much is never enough! That is why we have created the most drama filled palette. A magnificent combination of highly saturated and easy to blend mattes, chromes, and metallics, to perfectly fill your needs from day to night."
291,82,Rude Faux Mink 3D Lashes-Narcissist,680,,Astral ( Out of stock ), Eye Makeup, RUDE® ,"
	Too much is never enough! That is why we have created the most drama filled palette. A magnificent combination of highly saturated and easy to blend mattes, chromes, and metallics, to perfectly fill your needs from day to night."
292,83,Rude Silver Bullet Angled Liner Brush - Browning,500,,Astral ( Out of stock ), Makeup Accessories, RUDE® ,"
	Too much is never enough! That is why we have created the most drama filled palette. A magnificent combination of highly saturated and easy to blend mattes, chromes, and metallics, to perfectly fill your needs from day to night."
293,84,RUDE Pore-nographic Pore-Minimizing Primer - Pore Eraser,1500,,Astral ( Out of stock ), Face, RUDE® ,"
	Too much is never enough! That is why we have created the most drama filled palette. A magnificent combination of highly saturated and easy to blend mattes, chromes, and metallics, to perfectly fill your needs from day to night."
294,85,Rude Berry Juicy Lip Gloss Set ,930,19 In Stock,Select Shade/Color, Lips, RUDE® ,"
	Too much is never enough! That is why we have created the most drama filled palette. A magnificent combination of highly saturated and easy to blend mattes, chromes, and metallics, to perfectly fill your needs from day to night."
295,85,Rude Berry Juicy Lip Gloss Set ,930,19 In Stock,Shimmer, Lips, RUDE® ,"
	Too much is never enough! That is why we have created the most drama filled palette. A magnificent combination of highly saturated and easy to blend mattes, chromes, and metallics, to perfectly fill your needs from day to night."
296,85,Rude Berry Juicy Lip Gloss Set ,930,19 In Stock,Lipgloss ( Out of stock ), Lips, RUDE® ,"
	Too much is never enough! That is why we have created the most drama filled palette. A magnificent combination of highly saturated and easy to blend mattes, chromes, and metallics, to perfectly fill your needs from day to night."
297,86,Rude Puff The Magic Powder,740,15 In Stock,Select Shade/Color, Face, RUDE® ,"
	Too much is never enough! That is why we have created the most drama filled palette. A magnificent combination of highly saturated and easy to blend mattes, chromes, and metallics, to perfectly fill your needs from day to night."
298,86,Rude Puff The Magic Powder,740,15 In Stock,Translucent, Face, RUDE® ,"
	Too much is never enough! That is why we have created the most drama filled palette. A magnificent combination of highly saturated and easy to blend mattes, chromes, and metallics, to perfectly fill your needs from day to night."
299,86,Rude Puff The Magic Powder,740,15 In Stock,Banana ( Out of stock ), Face, RUDE® ,"
	Too much is never enough! That is why we have created the most drama filled palette. A magnificent combination of highly saturated and easy to blend mattes, chromes, and metallics, to perfectly fill your needs from day to night."
300,87,Rude Foam'em Out Charcoal Foam Cleanser,1080,,Banana ( Out of stock ), Skin Care, RUDE® ,"
	Too much is never enough! That is why we have created the most drama filled palette. A magnificent combination of highly saturated and easy to blend mattes, chromes, and metallics, to perfectly fill your needs from day to night."
301,88,RUDE Pore-nographic Pore-Minimizing Primer - Mattifying,1500,,Banana ( Out of stock ), Face, RUDE® ,"
	Too much is never enough! That is why we have created the most drama filled palette. A magnificent combination of highly saturated and easy to blend mattes, chromes, and metallics, to perfectly fill your needs from day to night."
302,89,RUDE Aloemelon Foaming Facial Cleanser,1100,,Banana ( Out of stock ), Skin Care, RUDE® ,"
	Too much is never enough! That is why we have created the most drama filled palette. A magnificent combination of highly saturated and easy to blend mattes, chromes, and metallics, to perfectly fill your needs from day to night."
303,90,RUDE Silver Bullet Powder Brush,800,,Banana ( Out of stock ), Makeup Accessories, RUDE® ,"
	Too much is never enough! That is why we have created the most drama filled palette. A magnificent combination of highly saturated and easy to blend mattes, chromes, and metallics, to perfectly fill your needs from day to night."
304,91,Stuck On You Lash Adhesive Liner,800,15 In Stock,Select Shade/Color, Eye Makeup, RUDE® ,"
	Too much is never enough! That is why we have created the most drama filled palette. A magnificent combination of highly saturated and easy to blend mattes, chromes, and metallics, to perfectly fill your needs from day to night."
305,91,Stuck On You Lash Adhesive Liner,800,15 In Stock,Black, Eye Makeup, RUDE® ,"
	Too much is never enough! That is why we have created the most drama filled palette. A magnificent combination of highly saturated and easy to blend mattes, chromes, and metallics, to perfectly fill your needs from day to night."
306,91,Stuck On You Lash Adhesive Liner,800,15 In Stock,Clear, Eye Makeup, RUDE® ,"
	Too much is never enough! That is why we have created the most drama filled palette. A magnificent combination of highly saturated and easy to blend mattes, chromes, and metallics, to perfectly fill your needs from day to night."
307,92,Rude Red Red Wine Toner,1170,,Clear, Skin Care, RUDE® ,"
	Too much is never enough! That is why we have created the most drama filled palette. A magnificent combination of highly saturated and easy to blend mattes, chromes, and metallics, to perfectly fill your needs from day to night."
308,93,Rude Radiant Lasting Makeup Mist,740,,Clear, Face, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
309,94,RUDE Angelic Glow Highlighter + Eyeshadow,1500,,Clear, Eye Makeup, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
310,95,Rude Silver Bullet Blush Brush - Glock,640,,Clear, Makeup Accessories, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
311,96,Rude Metropolis 14 Eyeshadows ,1270,4 In Stock,Select Shade/Color, Eye Makeup, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
312,96,Rude Metropolis 14 Eyeshadows ,1270,4 In Stock,Tokyo, Eye Makeup, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
313,96,Rude Metropolis 14 Eyeshadows ,1270,4 In Stock,London ( Out of stock ), Eye Makeup, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
314,97,RUDE Yuck Away! Foot Essence,1380,,London ( Out of stock ), Skin Care, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
315,98,Red Red Wine Emulsion,1500,,London ( Out of stock ), Face, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
316,99,RUDE Go For The Bronze Bronzer ,850,Out of Stock,Select Shade/Color, Face, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
317,99,RUDE Go For The Bronze Bronzer ,850,Out of Stock,I Gave It My All ( Out of stock ), Face, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
318,99,RUDE Go For The Bronze Bronzer ,850,Out of Stock,Tried My Best ( Out of stock ), Face, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
319,100,Rude Knock'em Out Acne Spot Treatment,1080,,Tried My Best ( Out of stock ), Skin Care, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
320,101,RUDE Good Night Coconut Lip Sleeping Pack,980,,Tried My Best ( Out of stock ), Lips, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
321,102,Rude - Suck'em Out Charcoal Blackhead Nose Pack,1100,,Tried My Best ( Out of stock ), Skin Care, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
322,103,RUDE Silver Bullet Concealer Brush,800,,Tried My Best ( Out of stock ), Makeup Accessories, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
323,104,RUDE Silver Bullet Bronzer Brush,800,,Tried My Best ( Out of stock ), Makeup Accessories, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
324,105,RUDE Moon Smut Face & Body Shimmer,700,15 In Stock,Select Shade/Color, Face, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
325,105,RUDE Moon Smut Face & Body Shimmer,700,15 In Stock,Cosmorgasm, Face, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
326,106,RUDE Bare Lips Tinted Lip Balm,580,2 In Stock,Select Shade/Color, Lips, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
327,106,RUDE Bare Lips Tinted Lip Balm,580,2 In Stock,Coral, Lips, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
328,106,RUDE Bare Lips Tinted Lip Balm,580,2 In Stock,Rose ( Out of stock ), Lips, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
329,106,RUDE Bare Lips Tinted Lip Balm,580,2 In Stock,Blush ( Out of stock ), Lips, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
330,107,RUDE Silver Bullet Buffer Brush,800,,Blush ( Out of stock ), Makeup Accessories, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
331,108,RUDE Silver Bullet Small Eyeshadow Brush,450,,Blush ( Out of stock ), Makeup Accessories, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
332,109,RUDE Silver Bullet Packing Brush,450,,Blush ( Out of stock ), Makeup Accessories, RUDE® ,"
	Look glowing without looking oily with Rude Cosmetics Radiant Lasting Makeup Mist. This illuminating formula hydrates, refreshes, and balances overall makeup. Spray on and have your makeup last all day."
333,110,Rude Red Red Wine - Wine Therapy Set,3510,,Blush ( Out of stock ), Skin Care, RUDE® ,"
The Wine Therapy Set includes a Toner, a Foam Cleanser, and an Emulsion."
334,111,Rude Oh Wow! Miracle - Miracle Glow Set,2590,,Blush ( Out of stock ), Skin Care, RUDE® ,"
The Wine Therapy Set includes a Toner, a Foam Cleanser, and an Emulsion."
335,112,Rude United Shimmerdom - 21 Shimmer Eyeshadow Palette,2930,,Blush ( Out of stock ), Eye Makeup, RUDE® ,"
The Wine Therapy Set includes a Toner, a Foam Cleanser, and an Emulsion."
336,113,Rude Pore-nographic - Hydrating,1470,,Blush ( Out of stock ), Face, RUDE® ,"
The Wine Therapy Set includes a Toner, a Foam Cleanser, and an Emulsion."
337,114,RUDE Leopardina 12 Eyeshadows + 4 Highlighters,2080,,Blush ( Out of stock ), Eye Makeup, RUDE® ,"
The Wine Therapy Set includes a Toner, a Foam Cleanser, and an Emulsion."
338,115,RUDE Puff The Magic Powder Mineral Setting Powder,1050,10 In Stock,Select Shade/Color, Face, RUDE® ,"
The Wine Therapy Set includes a Toner, a Foam Cleanser, and an Emulsion."
339,115,RUDE Puff The Magic Powder Mineral Setting Powder,1050,10 In Stock,Banana, Face, RUDE® ,"
The Wine Therapy Set includes a Toner, a Foam Cleanser, and an Emulsion."
340,115,RUDE Puff The Magic Powder Mineral Setting Powder,1050,10 In Stock,Translucent ( Out of stock ), Face, RUDE® ,"
The Wine Therapy Set includes a Toner, a Foam Cleanser, and an Emulsion."
341,116,RUDE Silver Bullet Contour Brush,800,,Translucent ( Out of stock ), Makeup Accessories, RUDE® ,"
The Wine Therapy Set includes a Toner, a Foam Cleanser, and an Emulsion."
342,117,Rude Yuja Good Night Miracle Brightening Sleeping Pack,1150,,Translucent ( Out of stock ), Skin Care, RUDE® ,"
The Wine Therapy Set includes a Toner, a Foam Cleanser, and an Emulsion."
343,118,RUDE Silver Bullet Tapered Brush,450,,Translucent ( Out of stock ), Makeup Accessories, RUDE® ,"
The Wine Therapy Set includes a Toner, a Foam Cleanser, and an Emulsion."
344,119,Rude City of Neon Lights - 24 Vibrant Pigment & Eyeshadow Palette,2200,,Translucent ( Out of stock ), Eye Makeup, RUDE® ,"
The Wine Therapy Set includes a Toner, a Foam Cleanser, and an Emulsion."
345,120,Rude City of Pastel Lights - 12 Pastel Pigment & Eyeshadow Palette,1470,,Translucent ( Out of stock ), Eye Makeup, RUDE® ,"
	Exhausted by a town of boring and lifeless makeup, Riley and Rey RUDE venture out to the City of Pastel Brights to end their bad luck streak! Watch this color-filled, 12 episode miniseries for the most iconic self-discovery adventure to come to the small screen. Let this bright toned pastel palette take you on a journey through fun and thrilling makeup looks!"
346,121,Rude PRO Balloons - 60 Color Eyeshadow Palette,3170,,Translucent ( Out of stock ), Eye Makeup, RUDE® ,"
	An essential assortment of beautiful mattes, bold and glittery shimmers, and gorgeous brights, that are specifically formulated for professional makeup artistry."
347,122,RUDE Silver Bullet Angled Eyeliner Brush,400,,Translucent ( Out of stock ), Makeup Accessories, RUDE® ,"
	An essential assortment of beautiful mattes, bold and glittery shimmers, and gorgeous brights, that are specifically formulated for professional makeup artistry."
348,123,Rude Face Card Palette - Queen of Diamonds,1760,,Translucent ( Out of stock ), Face, RUDE® ,"
	Our all-in-one Queen palettes are sure to keep you looking your best! No need to bring your entire bag with you. Each palette contains a unique pairing of makeup essentials that can be mixed-and-matched to customize your look!"
349,124,RUDE Manga Anime 35 Eyeshadow Palette - Book 2,2300,,Translucent ( Out of stock ), Eye Makeup, RUDE® ,"
	Our all-in-one Queen palettes are sure to keep you looking your best! No need to bring your entire bag with you. Each palette contains a unique pairing of makeup essentials that can be mixed-and-matched to customize your look!"
350,125,Rude The Badass RudeGirl - Book 6,2340,,Translucent ( Out of stock ), Eye Makeup, RUDE® ,"
The world is under attack but there is no need to panic thanks to the badass Rudegirl! Ready destroy all evil! with the mighty power of 35 deadly weapons, no villain will withstand the hue of color coming his way! The power of mattes mixed with a bang of shimmer holds no mercy on those who dare take a chance. Justice will be served, guaranteed smudge free."
351,126,Rude Red Red Wine - Foam Cleanser,1170,,Translucent ( Out of stock ), Skin Care, RUDE® ,"
The world is under attack but there is no need to panic thanks to the badass Rudegirl! Ready destroy all evil! with the mighty power of 35 deadly weapons, no villain will withstand the hue of color coming his way! The power of mattes mixed with a bang of shimmer holds no mercy on those who dare take a chance. Justice will be served, guaranteed smudge free."
352,127,RUDE Star Party Liquid Eyeshadow 13 Color Set,11400,,Translucent ( Out of stock ), Eye Makeup, RUDE® ,"
The world is under attack but there is no need to panic thanks to the badass Rudegirl! Ready destroy all evil! with the mighty power of 35 deadly weapons, no villain will withstand the hue of color coming his way! The power of mattes mixed with a bang of shimmer holds no mercy on those who dare take a chance. Justice will be served, guaranteed smudge free."
353,128,Rude Whatever Forever Eyeshadow Palette - Bright & Bold - 18 Shades,1850,,Translucent ( Out of stock ), Eye Makeup, RUDE® ,"
The world is under attack but there is no need to panic thanks to the badass Rudegirl! Ready destroy all evil! with the mighty power of 35 deadly weapons, no villain will withstand the hue of color coming his way! The power of mattes mixed with a bang of shimmer holds no mercy on those who dare take a chance. Justice will be served, guaranteed smudge free."
354,129,Rude - RUduDE Be-all and End-all After Shave Lotion,1150,,Translucent ( Out of stock ), Skin Care, RUDE® ,"
The world is under attack but there is no need to panic thanks to the badass Rudegirl! Ready destroy all evil! with the mighty power of 35 deadly weapons, no villain will withstand the hue of color coming his way! The power of mattes mixed with a bang of shimmer holds no mercy on those who dare take a chance. Justice will be served, guaranteed smudge free."
355,130,RUDE Cocktail Party Luminous Highlight / Eyeshadow Palette ,1050,3 In Stock,Select Shade/Color, Eye Makeup, RUDE® ,"
The world is under attack but there is no need to panic thanks to the badass Rudegirl! Ready destroy all evil! with the mighty power of 35 deadly weapons, no villain will withstand the hue of color coming his way! The power of mattes mixed with a bang of shimmer holds no mercy on those who dare take a chance. Justice will be served, guaranteed smudge free."
356,130,RUDE Cocktail Party Luminous Highlight / Eyeshadow Palette ,1050,3 In Stock,Mimosa, Eye Makeup, RUDE® ,"
The world is under attack but there is no need to panic thanks to the badass Rudegirl! Ready destroy all evil! with the mighty power of 35 deadly weapons, no villain will withstand the hue of color coming his way! The power of mattes mixed with a bang of shimmer holds no mercy on those who dare take a chance. Justice will be served, guaranteed smudge free."
357,130,RUDE Cocktail Party Luminous Highlight / Eyeshadow Palette ,1050,3 In Stock,Sangria, Eye Makeup, RUDE® ,"
The world is under attack but there is no need to panic thanks to the badass Rudegirl! Ready destroy all evil! with the mighty power of 35 deadly weapons, no villain will withstand the hue of color coming his way! The power of mattes mixed with a bang of shimmer holds no mercy on those who dare take a chance. Justice will be served, guaranteed smudge free."
358,131,RUDE Oh Wow! Miracle Cream,1400,,Sangria, Face, RUDE® ,"
The world is under attack but there is no need to panic thanks to the badass Rudegirl! Ready destroy all evil! with the mighty power of 35 deadly weapons, no villain will withstand the hue of color coming his way! The power of mattes mixed with a bang of shimmer holds no mercy on those who dare take a chance. Justice will be served, guaranteed smudge free."
359,132,Rude Merfantasia - 35 Eyeshadow Palette,2340,,Sangria, Eye Makeup, RUDE® ,"
	35 colors of pure mermaid fantasy! With both extreme shimmers and blendable mattes, you can now create multiple looks that are dreamy and adventure ready!"
360,133,RUDE PRO Butterflies - Blush/Highlight/Contour Palette,2750,,Sangria, Face, RUDE® ,"
	35 colors of pure mermaid fantasy! With both extreme shimmers and blendable mattes, you can now create multiple looks that are dreamy and adventure ready!"
361,134,RUDE Aloe Vera Soothing Gel ,930,,Sangria, Skin Care, RUDE® ,"
	35 colors of pure mermaid fantasy! With both extreme shimmers and blendable mattes, you can now create multiple looks that are dreamy and adventure ready!"
362,135,Rude Yuja Mellow Gel Cleanser,1100,,Sangria, Skin Care, RUDE® ,"
	35 colors of pure mermaid fantasy! With both extreme shimmers and blendable mattes, you can now create multiple looks that are dreamy and adventure ready!"
363,136,Rude Virginish Lip Glow Color Enhancer,590,,Sangria, Lips, RUDE® ,"
	Enhance your lips' natural glow with each application. This formula will adapt to your tone and skin's temperature for a personalized glow. Perfect to use as a balm or over an existing color for a more radiant result."
364,137,Rude C'est La Vie - 30 Eyeshadow Palette,2200,,Sangria, Eye Makeup, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
365,138,Rude Makeup Case - Small,6630,,Sangria, Makeup Accessories, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
366,139,Rude Under Eye Primer,640,,Sangria, Eye Makeup, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
367,140,RUDE Silver Bullet Crease Brush,450,,Sangria, Makeup Accessories, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
368,141,RUDE Silver Bullet Flat Foundation Brush,800,,Sangria, Makeup Accessories, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
369,142,Rude United Shades of Glitter 21 Pressed Glitter Palette,2750,,Sangria, Eye Makeup, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
370,143,RUDE Fabulous Concealer Wheel ,450,Out of Stock,Select Shade/Color, Face, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
371,143,RUDE Fabulous Concealer Wheel ,450,Out of Stock,Light ( Out of stock ), Face, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
372,143,RUDE Fabulous Concealer Wheel ,450,Out of Stock,Corrector  ( Out of stock ), Face, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
373,144,RUDE Silver Bullet Pencil Brush,400,,Corrector  ( Out of stock ), Makeup Accessories, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
374,145,RUDE Silver Bullet Mask Brush,530,,Corrector  ( Out of stock ), Makeup Accessories, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
375,146,RUDE Silver Bullet Blending Brush,450,,Corrector  ( Out of stock ), Makeup Accessories, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
376,147,Rude Silver Bullet Foundation Brush - Remington,490,,Corrector  ( Out of stock ), Makeup Accessories, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
377,148,RUDE Scrubski & Balmer Lip Exfoliator and Lip Balm,580,Out of Stock,Select Shade/Color, Lips, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
378,148,RUDE Scrubski & Balmer Lip Exfoliator and Lip Balm,580,Out of Stock,Orange ( Out of stock ), Lips, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
379,148,RUDE Scrubski & Balmer Lip Exfoliator and Lip Balm,580,Out of Stock,Grapefruit ( Out of stock ), Lips, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
380,148,RUDE Scrubski & Balmer Lip Exfoliator and Lip Balm,580,Out of Stock,Juicy Peach ( Out of stock ), Lips, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
381,148,RUDE Scrubski & Balmer Lip Exfoliator and Lip Balm,580,Out of Stock,Fresh Mint ( Out of stock ), Lips, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
382,149,RUDE Crime Does Pay 6 Notorious Lip Color Set - Nude,1500,,Fresh Mint ( Out of stock ), Lips, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
383,150,RUDE Silver Bullet Duo Eyebrow Brush ,450,,Fresh Mint ( Out of stock ), Makeup Accessories, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
384,151,Rude Prelude Eyeshadow Primer,540,,Fresh Mint ( Out of stock ), Eye Makeup, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
385,152,RUDE Silver Bullet Highlighting Fan Brush,450,,Fresh Mint ( Out of stock ), Makeup Accessories, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
386,153,Rude Glitter Primer,590,,Fresh Mint ( Out of stock ), Eye Makeup, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
387,154,Rude The Roaring 20's Eyeshadow Palette - Carefree,2150,,Fresh Mint ( Out of stock ), Eye Makeup, RUDE® ,"
	Extend your creativity with thirty unique eyeshadow shades that compliment each other in any variation you desire. Create vibrant or soft looks to showcase the life of unpredictable excitement. "
388,155,RUDE Universal Holographic Stick - Mirage,730,,Fresh Mint ( Out of stock ), Face, RUDE® ,"
	This multi-purpose holographic stick will light up your look instantly. Perfect to strobe, highlight, and illuminate. Hues partner perfect with all skin tones and always leave a smooth finish. Easy to blend on a full makeup application. The end result: a weightless extraordinary lustrous glow. Cruelty Free!"
389,156,RUDE Universal Holographic Stick-illusion,730,,Fresh Mint ( Out of stock ), Face, RUDE® ,"
	This multi-purpose holographic stick will light up your look instantly. Perfect to strobe, highlight, and illuminate. Hues partner perfect with all skin tones and always leave a smooth finish. Easy to blend on a full makeup application. The end result: a weightless extraordinary lustrous glow. Cruelty Free!"
390,157,Rude Silver Bullet Eyeshadow Brush - Shotgun,390,,Fresh Mint ( Out of stock ), Makeup Accessories, RUDE® ,"
	This multi-purpose holographic stick will light up your look instantly. Perfect to strobe, highlight, and illuminate. Hues partner perfect with all skin tones and always leave a smooth finish. Easy to blend on a full makeup application. The end result: a weightless extraordinary lustrous glow. Cruelty Free!"
391,158,Rude Return of the Jet Eyeshadows - Book 4,2340,,Fresh Mint ( Out of stock ), Eye Makeup, RUDE® ,"
Go beyond this galaxy with our latest creation. Explore a whole new world made true by you with our 35 shadow selection. The most intense and varied colors yet! Easy to blend, long lasting formula. Go from every day looks to a whole new dimension with a single palette."
392,159,RUDE The Lingerie Collection,1840,1 In Stock,Select Shade/Color, Eye Makeup, RUDE® ,"
Go beyond this galaxy with our latest creation. Explore a whole new world made true by you with our 35 shadow selection. The most intense and varied colors yet! Easy to blend, long lasting formula. Go from every day looks to a whole new dimension with a single palette."
393,159,RUDE The Lingerie Collection,1840,1 In Stock,Romantic Nights, Eye Makeup, RUDE® ,"
Go beyond this galaxy with our latest creation. Explore a whole new world made true by you with our 35 shadow selection. The most intense and varied colors yet! Easy to blend, long lasting formula. Go from every day looks to a whole new dimension with a single palette."
394,159,RUDE The Lingerie Collection,1840,1 In Stock,Naughty Nights ( Out of stock ), Eye Makeup, RUDE® ,"
Go beyond this galaxy with our latest creation. Explore a whole new world made true by you with our 35 shadow selection. The most intense and varied colors yet! Easy to blend, long lasting formula. Go from every day looks to a whole new dimension with a single palette."
